epoch,train_loss,train_dice
703,0.2630229026079178,0.8096036791801453
704,0.2638465017080307,0.811227548122406
705,0.271085849404335,0.8121950149536132
706,0.2626073569059372,0.8133878588676453
707,0.2659741401672363,0.808845829963684
708,0.26044281721115115,0.8159229040145874
709,0.2579226911067963,0.8174196958541871
710,0.26099260449409484,0.8130916714668274
711,0.2575784832239151,0.8191240191459656
712,0.2564815700054169,0.8078991413116455
713,0.2578374117612839,0.8160520911216735
714,0.2587692677974701,0.8120329260826111
715,0.2591902166604996,0.8138689756393432
716,0.25480504631996154,0.8127899765968323
717,0.2590781271457672,0.8143242120742797
718,0.26005626916885377,0.8124775648117065
719,0.2592054843902588,0.8176560878753663
720,0.2619494616985321,0.8132874131202698
721,0.2562187105417252,0.816693639755249
722,0.26089160740375517,0.816226851940155
723,0.25398420095443724,0.8155230760574341
724,0.2560505449771881,0.8157472610473633
725,0.2567539006471634,0.817354702949524
726,0.25388693511486055,0.8150879502296448
727,0.25566222369670866,0.8197585582733155
728,0.2545552283525467,0.8144127488136291
729,0.2580967307090759,0.8216830372810364
730,0.2551553905010223,0.8150681138038636
731,0.25445236563682555,0.8175739526748658
732,0.2553606957197189,0.8142049074172973
733,0.2545896589756012,0.8149437427520752
734,0.2610778957605362,0.815858793258667
735,0.25687468647956846,0.8145983695983887
736,0.2622839748859406,0.8190839290618896
737,0.25548740923404695,0.8152740240097046
738,0.2574493408203125,0.817742645740509
739,0.2583757728338242,0.8153956294059753
740,0.25978538393974304,0.8163967132568359
741,0.25823373198509214,0.8226332664489746
742,0.254073902964592,0.8208645462989808
743,0.25271058082580566,0.8161185383796692
744,0.25610615909099577,0.8190273404121399
745,0.25202828347682954,0.8185275554656982
746,0.2612573951482773,0.8171474218368531
747,0.2612446129322052,0.8195524454116822
748,0.2563890129327774,0.8122224092483521
749,0.25449621081352236,0.8156278967857361
750,0.25928765535354614,0.8162104368209839
751,0.25737464129924775,0.8184978723526001
752,0.2564907193183899,0.8155492663383483
753,0.25622917115688326,0.8150904655456543
754,0.259519624710083,0.8179728746414184
755,0.2567995637655258,0.8119511127471923
756,0.2519548714160919,0.8117184400558471
757,0.25786676108837125,0.813813042640686
758,0.25686907172203066,0.816077446937561
759,0.2664657473564148,0.8197161555290222
760,0.2626667141914368,0.818343985080719
761,0.25990710854530336,0.8174992561340332
762,0.2580574989318848,0.8178934574127197
763,0.25542800426483153,0.8212808132171631
764,0.2579770624637604,0.8097410559654236
765,0.25620082318782805,0.8200765371322631
766,0.25808883607387545,0.8182949423789978
767,0.2543547362089157,0.8163858890533447
768,0.25520856976509093,0.8197233557701111
769,0.25469985902309417,0.8100431323051452
770,0.25577067732810976,0.8135704755783081
771,0.25815109014511106,0.8224854111671448
772,0.25479173958301543,0.814379608631134
773,0.2533663034439087,0.8178768873214721
774,0.2548184633255005,0.817136025428772
775,0.258836829662323,0.8227578997612
776,0.24983405768871308,0.8179181575775146
777,0.2498955249786377,0.8203061342239379
778,0.25513712763786317,0.8172886490821838
779,0.2553674131631851,0.8218438625335693
780,0.2534503251314163,0.81957106590271
781,0.25151571035385134,0.820450508594513
782,0.2507061541080475,0.8157691597938538
783,0.24362583160400392,0.8192208528518676
784,0.25327211022377016,0.821392011642456
785,0.25213866829872134,0.8163120746612549
786,0.2518674910068512,0.8194710850715637
787,0.2508570432662964,0.8164128541946412
788,0.25112899839878083,0.8192001461982727
789,0.2536362886428833,0.8178351402282715
790,0.2611834526062012,0.8113612532615662
791,0.2503321558237076,0.8217750430107117
792,0.25198647379875183,0.8134767293930054
793,0.24813138246536254,0.8186638951301575
794,0.2563981473445892,0.8217860221862793
795,0.25077754259109497,0.8214343309402465
796,0.2504197180271149,0.8243219256401062
797,0.2507824540138245,0.8226241946220398
798,0.2509041249752045,0.8175958514213562
799,0.24995306134223938,0.8193512320518493
800,0.2572945713996887,0.8192815780639648
801,0.25225000381469725,0.8219803452491761
802,0.24679154455661773,0.8215212821960449
803,0.25406892597675323,0.8190408229827881
804,0.2527981877326965,0.8182106614112854
805,0.2544711321592331,0.8180401802062989
806,0.251234757900238,0.8206219673156738
807,0.24536959826946259,0.8206698060035705
808,0.25004724562168124,0.8208704471588135
809,0.24899446368217468,0.8218164086341858
810,0.25494389832019804,0.8189500331878662
811,0.2493160605430603,0.8237893223762512
812,0.2507909178733826,0.8204374551773072
813,0.25291467308998106,0.8205210089683532
814,0.24951502084732055,0.8207319855690003
815,0.24656263291835784,0.8209895133972168
816,0.25203525722026826,0.8212868332862854
817,0.24976874589920045,0.8211756944656372
818,0.25663723349571227,0.823133361339569
819,0.24990393221378326,0.8187254548072815
820,0.25849834382534026,0.8218100666999817
821,0.2542273461818695,0.8207682967185974
822,0.2566744327545166,0.820184051990509
823,0.2548727184534073,0.8228267908096314
824,0.25273807644844054,0.8142367601394653
825,0.2557700604200363,0.8181730270385742
826,0.25469456911087035,0.8200239777565003
827,0.2529078483581543,0.8214201092720032
828,0.2503413885831833,0.8200722098350525
829,0.2560531049966812,0.8195850253105164
830,0.25286009907722473,0.8199726819992066
831,0.2510962843894958,0.8205826163291932
832,0.25390541553497314,0.8256009578704834
833,0.2530567228794098,0.8253761529922485
834,0.2444283902645111,0.8240108370780945
835,0.24859778881072997,0.818239712715149
836,0.24956043362617492,0.8226376652717591
837,0.24780748188495635,0.8227093815803528
838,0.2516365826129913,0.8213171362876892
839,0.2546897143125534,0.8212792277336121
840,0.2553442746400833,0.8174575567245483
841,0.24742726981639862,0.8196399450302124
842,0.24825980365276337,0.8282343149185181
843,0.2540163189172745,0.8238145112991333
844,0.252123498916626,0.8232227444648743
845,0.24446601569652557,0.8229213118553161
846,0.24749678671360015,0.8265885710716248
847,0.2478140503168106,0.8224336624145507
848,0.25058361887931824,0.8163973331451416
849,0.2435249000787735,0.8231035232543945
850,0.2451390415430069,0.8210613369941712
851,0.24622503221035003,0.8185923457145691
852,0.246980482339859,0.8202192306518554
853,0.24935747683048248,0.8192164659500122
854,0.2555537551641464,0.8242932200431824
855,0.24850925505161287,0.8196291565895081
856,0.24224539399147033,0.8269690036773681
857,0.24499244391918182,0.8219987034797669
858,0.25031332969665526,0.8198099613189698
859,0.2470353901386261,0.8207991123199463
860,0.24906502664089203,0.8237285375595093
861,0.24156309962272643,0.8219733357429504
862,0.24964889883995056,0.8237537622451783
863,0.24443239271640776,0.8222164750099182
864,0.24324150681495665,0.8239727735519409
865,0.2444212853908539,0.8196224927902221
866,0.24289030730724334,0.8245427370071411
867,0.252119117975235,0.8252582907676697
868,0.2495175153017044,0.8223709344863892
869,0.24923542737960816,0.82100430727005
870,0.2441733330488205,0.8203716397285461
871,0.2527641475200653,0.8249368667602539
872,0.24723417758941652,0.8227867007255554
873,0.24335705637931823,0.8242432117462158
874,0.24707671701908113,0.8266339778900147
875,0.2477237731218338,0.8250075817108155
876,0.2543782889842987,0.8274159073829651
877,0.24472134709358215,0.8250924825668335
878,0.2553621977567673,0.822510039806366
879,0.25183768570423126,0.8238579630851746
880,0.24777946770191192,0.8251585245132447
881,0.24572115540504455,0.8230634927749634
882,0.24899709224700928,0.8245107769966126
883,0.2463504433631897,0.8231828212738037
884,0.2495661497116089,0.8278814077377319
885,0.24756377935409546,0.8217394232749939
886,0.24404863119125367,0.8219244360923768
887,0.24830955266952515,0.8242372155189515
888,0.24154095053672792,0.8234581708908081
889,0.2449299454689026,0.8219154357910157
890,0.2399239122867584,0.825764262676239
891,0.24703657031059265,0.8257999420166016
892,0.24629655182361604,0.8178099274635315
893,0.2450548529624939,0.8242397427558898
894,0.24674471020698546,0.8238903641700744
895,0.2446509927511215,0.8274482250213623
896,0.2461921453475952,0.8227723479270935
897,0.24946388900279998,0.8199605107307434
898,0.24989283680915833,0.8199767708778382
899,0.24587773978710176,0.8223727941513062
900,0.2428296834230423,0.8240646362304688
901,0.2415577232837677,0.8281724572181701
902,0.23863182961940765,0.8269109606742859
903,0.24534270763397217,0.8258459687232971
904,0.24209196567535402,0.8257471323013306
905,0.23978143334388732,0.8245257258415222
906,0.2472199320793152,0.8243473887443542
907,0.24147829413414001,0.8232073545455932
908,0.23727579414844513,0.8257364988327026
909,0.24329514503479005,0.8228756785392761
910,0.2437342196702957,0.8286609768867492
911,0.23841632902622223,0.8266220569610596
912,0.23814791440963745,0.8293718695640564
913,0.24110352993011475,0.8287051320075989
914,0.24640229642391204,0.8281386494636536
915,0.24160024225711824,0.8219768404960632
916,0.24834319055080414,0.8284272670745849
917,0.24352919161319733,0.8236616015434265
918,0.2496262550354004,0.825590193271637
919,0.24339966773986815,0.8256866812705994
920,0.2451973170042038,0.8310514569282532
921,0.24019298553466797,0.8285440087318421
922,0.2424218624830246,0.8222718477249146
923,0.24240880608558654,0.8234775185585022
924,0.24244351387023927,0.8279026985168457
925,0.24293156266212462,0.8232039690017701
926,0.245027357339859,0.8264809370040893
927,0.2476613074541092,0.822052001953125
928,0.2454073131084442,0.830587363243103
929,0.2394010007381439,0.8226676106452941
930,0.24763285517692565,0.8305859446525574
931,0.24735325276851655,0.8288848400115967
932,0.2371178686618805,0.8244039058685303
933,0.24240489006042482,0.8260254502296448
934,0.242533141374588,0.82853684425354
935,0.2434963673353195,0.8291050553321838
936,0.24202097952365875,0.8206581830978393
937,0.24397112429141998,0.8267170906066894
938,0.2440384030342102,0.8264138221740722
939,0.24371398091316224,0.827571702003479
940,0.24534610211849212,0.8265593886375427
941,0.23943742215633393,0.8276089549064636
942,0.2452587902545929,0.8253544688224792
943,0.24015840291976928,0.8271621227264404
944,0.24230666756629943,0.8300466060638427
945,0.23777892887592317,0.8286733150482177
946,0.24223552942276,0.826455581188202
947,0.24047659039497377,0.8252374053001403
948,0.2389231562614441,0.829451048374176
949,0.24211196303367616,0.822380793094635
950,0.23558605909347535,0.8269307374954223
951,0.24081374406814576,0.828584098815918
952,0.2390218436717987,0.8274264335632324
953,0.23832401037216186,0.8289045810699462
954,0.23814803957939149,0.8228994727134704
955,0.23656851351261138,0.825855016708374
956,0.23901674747467042,0.8284554719924927
957,0.2419024497270584,0.8238470435142518
958,0.24543980956077577,0.829805588722229
959,0.24039210081100465,0.8271186351776123
960,0.24420059025287627,0.8310702085494995
961,0.2417212873697281,0.8229343295097351
962,0.24467074871063232,0.8310899496078491
963,0.2386745661497116,0.8225911259651184
964,0.24062635004520416,0.8253638267517089
965,0.23667377531528472,0.8302662014961243
966,0.2401100903749466,0.8299583435058594
967,0.23809819519519806,0.8253321766853332
968,0.2373055785894394,0.8265001773834229
969,0.2395594298839569,0.8311382293701172
970,0.23602344393730162,0.8289613485336303
971,0.23879158198833467,0.8308811783790588
972,0.2401527225971222,0.8274103045463562
973,0.2345656245946884,0.8266879081726074
974,0.23664718270301818,0.8283424258232117
975,0.23915269374847412,0.8276737093925476
976,0.24273623526096344,0.8336646080017089
977,0.24093586206436157,0.8289897203445434
978,0.23938578367233276,0.8267857432365417
979,0.23710886836051942,0.8274551510810852
980,0.23583340644836426,0.8330142021179199
981,0.23827095925807953,0.8298289537429809
982,0.23906202018260955,0.8286983013153076
983,0.2385594666004181,0.8293017745018005
984,0.23626344203948973,0.829668152332306
985,0.23943149745464326,0.8288717269897461
986,0.23914135098457337,0.8269410848617553
987,0.2353452116250992,0.8256634712219239
988,0.2306096464395523,0.8328437805175781
989,0.23534393608570098,0.8267546415328979
990,0.2361159533262253,0.8288777351379395
991,0.24160763323307038,0.8310270190238953
992,0.24021172225475312,0.8215988278388977
993,0.235394686460495,0.8270578145980835
994,0.23888216614723207,0.8312014579772949
995,0.23953983187675476,0.8292882800102234
996,0.23968331813812255,0.8287700414657593
997,0.23944708406925203,0.8308210730552673
998,0.23306771814823152,0.8273745656013489
999,0.23785203993320464,0.8326736330986023
1000,0.23864372968673705,0.8282205104827881
